time,x,y,longitude,latitude,cerra_sde,unit
2018-04-07,115500,1331000,10.15097308316179,61.86257158655699,1.1183333,3
2018-04-07,93500,1336500,9.74381725071918,61.915875526948106,1.26125,4
2018-04-07,104500,1336500,9.948884258163838,61.913491818206985,1.2162501,5
2018-04-07,110000,1336500,10.051406965665244,61.912200699791455,1.1454166,6
2018-04-07,115500,1336500,10.15392196305603,61.91084341347358,1.1183333,7
2018-04-07,88000,1342000,9.643527437849816,61.9652369748336,1.2608334,8
2018-04-07,93500,1342000,9.746211676993724,61.96414312400681,1.2395834,9
2018-04-07,99000,1342000,9.84888933277268,61.96298301071997,1.1979167,10
2018-04-07,104500,1342000,9.951560018849955,61.96175664053426,1.1,11
2018-04-07,110000,1342000,10.054223349046335,61.96046401932794,1.09,12
2018-04-07,115500,1342000,10.156878937348818,61.95910515329606,1.0979167,13
2018-04-07,99000,1347500,9.85143141029024,62.01123913436032,1.14375,14
2018-04-07,104500,1347500,9.954243135444663,62.01001133557868,1.1,15
2018-04-08,99000,1325500,9.84130480426889,61.8181540769436,1.19875,0
2018-04-08,104500,1331000,9.946215823184616,61.86521691470476,1.21,1
2018-04-08,110000,1331000,10.04859829242372,61.86392729619409,1.17,2
2018-04-08,115500,1331000,10.15097308316179,61.86257158655699,1.1179167,3
2018-04-08,93500,1336500,9.74381725071918,61.915875526948106,1.25875,4
2018-04-08,104500,1336500,9.948884258163838,61.913491818206985,1.21,5
2018-04-08,110000,1336500,10.051406965665244,61.912200699791455,1.1408333,6
2018-04-08,115500,1336500,10.15392196305603,61.91084341347358,1.1179167,7
2018-04-08,88000,1342000,9.643527437849816,61.9652369748336,1.2583333,8
2018-04-08,93500,1342000,9.746211676993724,61.96414312400681,1.2370833,9
2018-04-08,99000,1342000,9.84888933277268,61.96298301071997,1.1945834,10
2018-04-08,104500,1342000,9.951560018849955,61.96175664053426,1.1,11
2018-04-08,110000,1342000,10.054223349046335,61.96046401932794,1.09,12
2018-04-08,115500,1342000,10.156878937348818,61.95910515329606,1.0941666,13
2018-04-08,99000,1347500,9.85143141029024,62.01123913436032,1.14,14
2018-04-08,104500,1347500,9.954243135444663,62.01001133557868,1.1,15
2018-04-09,99000,1325500,9.84130480426889,61.8181540769436,1.2154167,0
2018-04-09,104500,1331000,9.946215823184616,61.86521691470476,1.2258333,1
2018-04-09,110000,1331000,10.04859829242372,61.86392729619409,1.18625,2
2018-04-09,115500,1331000,10.15097308316179,61.86257158655699,1.1316667,3
2018-04-09,93500,1336500,9.74381725071918,61.915875526948106,1.2720833,4
2018-04-09,104500,1336500,9.948884258163838,61.913491818206985,1.2258333,5
2018-04-09,110000,1336500,10.051406965665244,61.912200699791455,1.1566666,6
2018-04-09,115500,1336500,10.15392196305603,61.91084341347358,1.1316667,7
2018-04-09,88000,1342000,9.643527437849816,61.9652369748336,1.2679167,8
2018-04-09,93500,1342000,9.746211676993724,61.96414312400681,1.2466667,9
2018-04-09,99000,1342000,9.84888933277268,61.96298301071997,1.205,10
2018-04-09,104500,1342000,9.951560018849955,61.96175664053426,1.1116667,11
2018-04-09,110000,1342000,10.054223349046335,61.96046401932794,1.10125,12
2018-04-09,115500,1342000,10.156878937348818,61.95910515329606,1.1070833,13
2018-04-09,99000,1347500,9.85143141029024,62.01123913436032,1.1516666,14
2018-04-09,104500,1347500,9.954243135444663,62.01001133557868,1.1116667,15
2018-04-10,99000,1325500,9.84130480426889,61.8181540769436,1.22125,0
2018-04-10,104500,1331000,9.946215823184616,61.86521691470476,1.2283334,1
2018-04-10,110000,1331000,10.04859829242372,61.86392729619409,1.1895834,2
2018-04-10,115500,1331000,10.15097308316179,61.86257158655699,1.135,3
2018-04-10,93500,1336500,9.74381725071918,61.915875526948106,1.27375,4
2018-04-10,104500,1336500,9.948884258163838,61.913491818206985,1.2283334,5
2018-04-10,110000,1336500,10.051406965665244,61.912200699791455,1.16,6
2018-04-10,115500,1336500,10.15392196305603,61.91084341347358,1.135,7
2018-04-10,88000,1342000,9.643527437849816,61.9652369748336,1.26625,8
2018-04-10,93500,1342000,9.746211676993724,61.96414312400681,1.2458333,9
2018-04-10,99000,1342000,9.84888933277268,61.96298301071997,1.2058333,10
2018-04-10,104500,1342000,9.951560018849955,61.96175664053426,1.115,11
2018-04-10,110000,1342000,10.054223349046335,61.96046401932794,1.1041666,12
2018-04-10,115500,1342000,10.156878937348818,61.95910515329606,1.1058334,13
2018-04-10,99000,1347500,9.85143141029024,62.01123913436032,1.155,14
2018-04-10,104500,1347500,9.954243135444663,62.01001133557868,1.115,15
2018-04-11,99000,1325500,9.84130480426889,61.8181540769436,1.2045834,0
2018-04-11,104500,1331000,9.946215823184616,61.86521691470476,1.2120833,1
2018-04-11,110000,1331000,10.04859829242372,61.86392729619409,1.1737499,2
2018-04-11,115500,1331000,10.15097308316179,61.86257158655699,1.1208333,3
2018-04-11,93500,1336500,9.74381725071918,61.915875526948106,1.255,4
2018-04-11,104500,1336500,9.948884258163838,61.913491818206985,1.2120833,5
2018-04-11,110000,1336500,10.051406965665244,61.912200699791455,1.145,6
2018-04-11,115500,1336500,10.15392196305603,61.91084341347358,1.1208333,7
2018-04-11,88000,1342000,9.643527437849816,61.9652369748336,1.2491666,8
2018-04-11,93500,1342000,9.746211676993724,61.96414312400681,1.22875,9
2018-04-11,99000,1342000,9.84888933277268,61.96298301071997,1.1904167,10
2018-04-11,104500,1342000,9.951560018849955,61.96175664053426,1.0991668,11
2018-04-11,110000,1342000,10.054223349046335,61.96046401932794,1.0883334,12
2018-04-11,115500,1342000,10.156878937348818,61.95910515329606,1.0929167,13
2018-04-11,99000,1347500,9.85143141029024,62.01123913436032,1.1383333,14
2018-04-11,104500,1347500,9.954243135444663,62.01001133557868,1.0991668,15
2018-04-12,99000,1325500,9.84130480426889,61.8181540769436,1.1891667,0
2018-04-12,104500,1331000,9.946215823184616,61.86521691470476,1.1975001,1
2018-04-12,110000,1331000,10.04859829242372,61.86392729619409,1.1604166,2
2018-04-12,115500,1331000,10.15097308316179,61.86257158655699,1.1070833,3
2018-04-12,93500,1336500,9.74381725071918,61.915875526948106,1.2416667,4
2018-04-12,104500,1336500,9.948884258163838,61.913491818206985,1.1975001,5
2018-04-12,110000,1336500,10.051406965665244,61.912200699791455,1.1320833,6
2018-04-12,115500,1336500,10.15392196305603,61.91084341347358,1.1070833,7
2018-04-12,88000,1342000,9.643527437849816,61.9652369748336,1.2354167,8
2018-04-12,93500,1342000,9.746211676993724,61.96414312400681,1.2154167,9
2018-04-12,99000,1342000,9.84888933277268,61.96298301071997,1.17625,10
2018-04-12,104500,1342000,9.951560018849955,61.96175664053426,1.0866667,11
2018-04-12,110000,1342000,10.054223349046335,61.96046401932794,1.0775,12
2018-04-12,115500,1342000,10.156878937348818,61.95910515329606,1.0808333,13
2018-04-12,99000,1347500,9.85143141029024,62.01123913436032,1.12625,14
2018-04-12,104500,1347500,9.954243135444663,62.01001133557868,1.0866667,15
2018-04-13,99000,1325500,9.84130480426889,61.8181540769436,1.1770833,0
2018-04-13,104500,1331000,9.946215823184616,61.86521691470476,1.1862501,1
2018-04-13,110000,1331000,10.04859829242372,61.86392729619409,1.1479167,2
2018-04-13,115500,1331000,10.15097308316179,61.86257158655699,1.09625,3
2018-04-13,93500,1336500,9.74381725071918,61.915875526948106,1.22875,4
2018-04-13,104500,1336500,9.948884258163838,61.913491818206985,1.1862501,5
2018-04-13,110000,1336500,10.051406965665244,61.912200699791455,1.1208333,6
2018-04-13,115500,1336500,10.15392196305603,61.91084341347358,1.09625,7
2018-04-13,88000,1342000,9.643527437849816,61.9652369748336,1.22375,8
2018-04-13,93500,1342000,9.746211676993724,61.96414312400681,1.2045834,9
2018-04-13,99000,1342000,9.84888933277268,61.96298301071997,1.1654166,10
2018-04-13,104500,1342000,9.951560018849955,61.96175664053426,1.0762501,11
2018-04-13,110000,1342000,10.054223349046335,61.96046401932794,1.06625,12
2018-04-13,115500,1342000,10.156878937348818,61.95910515329606,1.0708333,13
2018-04-13,99000,1347500,9.85143141029024,62.01123913436032,1.1145834,14
2018-04-13,104500,1347500,9.954243135444663,62.01001133557868,1.0762501,15
2018-04-14,99000,1325500,9.84130480426889,61.8181540769436,1.1666666,0
2018-04-14,104500,1331000,9.946215823184616,61.86521691470476,1.175,1
2018-04-14,110000,1331000,10.04859829242372,61.86392729619409,1.1366667,2
2018-04-14,115500,1331000,10.15097308316179,61.86257158655699,1.0858334,3
2018-04-14,93500,1336500,9.74381725071918,61.915875526948106,1.2170833,4
2018-04-14,104500,1336500,9.948884258163838,61.913491818206985,1.175,5
2018-04-14,110000,1336500,10.051406965665244,61.912200699791455,1.10875,6
2018-04-14,115500,1336500,10.15392196305603,61.91084341347358,1.0858334,7
2018-04-14,88000,1342000,9.643527437849816,61.9652369748336,1.2129167,8
2018-04-14,93500,1342000,9.746211676993724,61.96414312400681,1.19375,9
2018-04-14,99000,1342000,9.84888933277268,61.96298301071997,1.1541666,10
2018-04-14,104500,1342000,9.951560018849955,61.96175664053426,1.0645833,11
2018-04-14,110000,1342000,10.054223349046335,61.96046401932794,1.0558332,12
2018-04-14,115500,1342000,10.156878937348818,61.95910515329606,1.06125,13
2018-04-14,99000,1347500,9.85143141029024,62.01123913436032,1.1033334,14
2018-04-14,104500,1347500,9.954243135444663,62.01001133557868,1.0645833,15
2018-04-15,99000,1325500,9.84130480426889,61.8181540769436,1.1541666,0
2018-04-15,104500,1331000,9.946215823184616,61.86521691470476,1.1637499,1
2018-04-15,110000,1331000,10.04859829242372,61.86392729619409,1.125,2
2018-04-15,115500,1331000,10.15097308316179,61.86257158655699,1.0745834,3
2018-04-15,93500,1336500,9.74381725071918,61.915875526948106,1.2058333,4
2018-04-15,104500,1336500,9.948884258163838,61.913491818206985,1.1637499,5
2018-04-15,110000,1336500,10.051406965665244,61.912200699791455,1.09625,6
2018-04-15,115500,1336500,10.15392196305603,61.91084341347358,1.0745834,7
2018-04-15,88000,1342000,9.643527437849816,61.9652369748336,1.2008334,8
2018-04-15,93500,1342000,9.746211676993724,61.96414312400681,1.1808333,9
2018-04-15,99000,1342000,9.84888933277268,61.96298301071997,1.13875,10
2018-04-15,104500,1342000,9.951560018849955,61.96175664053426,1.0441667,11
2018-04-15,110000,1342000,10.054223349046335,61.96046401932794,1.0395833,12
2018-04-15,115500,1342000,10.156878937348818,61.95910515329606,1.0466666,13
2018-04-15,99000,1347500,9.85143141029024,62.01123913436032,1.08375,14
2018-04-15,104500,1347500,9.954243135444663,62.01001133557868,1.0441667,15
2018-04-16,99000,1325500,9.84130480426889,61.8181540769436,1.1379167,0
2018-04-16,104500,1331000,9.946215823184616,61.86521691470476,1.1466666,1
2018-04-16,110000,1331000,10.04859829242372,61.86392729619409,1.10875,2
2018-04-16,115500,1331000,10.15097308316179,61.86257158655699,1.0537499,3
2018-04-16,93500,1336500,9.74381725071918,61.915875526948106,1.1933334,4
2018-04-16,104500,1336500,9.948884258163838,61.913491818206985,1.1466666,5
2018-04-16,110000,1336500,10.051406965665244,61.912200699791455,1.07875,6
2018-04-16,115500,1336500,10.15392196305603,61.91084341347358,1.0537499,7
2018-04-16,88000,1342000,9.643527437849816,61.9652369748336,1.1862501,8
2018-04-16,93500,1342000,9.746211676993724,61.96414312400681,1.1670833,9
2018-04-16,99000,1342000,9.84888933277268,61.96298301071997,1.12125,10
2018-04-16,104500,1342000,9.951560018849955,61.96175664053426,1.0141667,11
2018-04-16,110000,1342000,10.054223349046335,61.96046401932794,1.0116667,12
2018-04-16,115500,1342000,10.156878937348818,61.95910515329606,1.0295833,13
2018-04-16,99000,1347500,9.85143141029024,62.01123913436032,1.0575,14
2018-04-16,104500,1347500,9.954243135444663,62.01001133557868,1.0141667,15
2018-04-17,99000,1325500,9.84130480426889,61.8181540769436,1.1208333,0
2018-04-17,104500,1331000,9.946215823184616,61.86521691470476,1.1295834,1
2018-04-17,110000,1331000,10.04859829242372,61.86392729619409,1.0858334,2
2018-04-17,115500,1331000,10.15097308316179,61.86257158655699,1.0266666,3
2018-04-17,93500,1336500,9.74381725071918,61.915875526948106,1.1774999,4
2018-04-17,104500,1336500,9.948884258163838,61.913491818206985,1.1295834,5
2018-04-17,110000,1336500,10.051406965665244,61.912200699791455,1.0541667,6
2018-04-17,115500,1336500,10.15392196305603,61.91084341347358,1.0266666,7
2018-04-17,88000,1342000,9.643527437849816,61.9652369748336,1.1733333,8
2018-04-17,93500,1342000,9.746211676993724,61.96414312400681,1.1541666,9
2018-04-17,99000,1342000,9.84888933277268,61.96298301071997,1.1004167,10
2018-04-17,104500,1342000,9.951560018849955,61.96175664053426,0.97749996,11
2018-04-17,110000,1342000,10.054223349046335,61.96046401932794,0.9791667,12
2018-04-17,115500,1342000,10.156878937348818,61.95910515329606,1.0058333,13
2018-04-17,99000,1347500,9.85143141029024,62.01123913436032,1.0275,14
2018-04-17,104500,1347500,9.954243135444663,62.01001133557868,0.97749996,15
2018-04-18,99000,1325500,9.84130480426889,61.8181540769436,1.1004167,0
2018-04-18,104500,1331000,9.946215823184616,61.86521691470476,1.1108333,1
2018-04-18,110000,1331000,10.04859829242372,61.86392729619409,1.0570834,2
2018-04-18,115500,1331000,10.15097308316179,61.86257158655699,0.9916666,3
2018-04-18,93500,1336500,9.74381725071918,61.915875526948106,1.1695833,4
2018-04-18,104500,1336500,9.948884258163838,61.913491818206985,1.1108333,5
2018-04-18,110000,1336500,10.051406965665244,61.912200699791455,1.0216666,6
2018-04-18,115500,1336500,10.15392196305603,61.91084341347358,0.9916666,7
2018-04-18,88000,1342000,9.643527437849816,61.9652369748336,1.1625,8
2018-04-18,93500,1342000,9.746211676993724,61.96414312400681,1.14125,9
2018-04-18,99000,1342000,9.84888933277268,61.96298301071997,1.0820833,10
2018-04-18,104500,1342000,9.951560018849955,61.96175664053426,0.94,11
2018-04-18,110000,1342000,10.054223349046335,61.96046401932794,0.94208336,12
2018-04-18,115500,1342000,10.156878937348818,61.95910515329606,0.97583336,13
2018-04-18,99000,1347500,9.85143141029024,62.01123913436032,0.99708337,14
2018-04-18,104500,1347500,9.954243135444663,62.01001133557868,0.94,15
2018-04-19,99000,1325500,9.84130480426889,61.8181540769436,1.0666667,0
2018-04-19,104500,1331000,9.946215823184616,61.86521691470476,1.0829167,1
2018-04-19,110000,1331000,10.04859829242372,61.86392729619409,1.0204166,2
2018-04-19,115500,1331000,10.15097308316179,61.86257158655699,0.95125,3
2018-04-19,93500,1336500,9.74381725071918,61.915875526948106,1.15,4
2018-04-19,104500,1336500,9.948884258163838,61.913491818206985,1.0829167,5
2018-04-19,110000,1336500,10.051406965665244,61.912200699791455,0.98083335,6
2018-04-19,115500,1336500,10.15392196305603,61.91084341347358,0.95125,7
2018-04-19,88000,1342000,9.643527437849816,61.9652369748336,1.1395833,8
2018-04-19,93500,1342000,9.746211676993724,61.96414312400681,1.1141666,9
2018-04-19,99000,1342000,9.84888933277268,61.96298301071997,1.0495833,10
2018-04-19,104500,1342000,9.951560018849955,61.96175664053426,0.89375,11
2018-04-19,110000,1342000,10.054223349046335,61.96046401932794,0.90125006,12
2018-04-19,115500,1342000,10.156878937348818,61.95910515329606,0.9379167,13
2018-04-19,99000,1347500,9.85143141029024,62.01123913436032,0.96000004,14
2018-04-19,104500,1347500,9.954243135444663,62.01001133557868,0.89375,15
2018-04-20,99000,1325500,9.84130480426889,61.8181540769436,1.02875,0
2018-04-20,104500,1331000,9.946215823184616,61.86521691470476,1.045,1
2018-04-20,110000,1331000,10.04859829242372,61.86392729619409,0.97583336,2
2018-04-20,115500,1331000,10.15097308316179,61.86257158655699,0.90541667,3
2018-04-20,93500,1336500,9.74381725071918,61.915875526948106,1.1175,4
2018-04-20,104500,1336500,9.948884258163838,61.913491818206985,1.045,5
2018-04-20,110000,1336500,10.051406965665244,61.912200699791455,0.935,6
2018-04-20,115500,1336500,10.15392196305603,61.91084341347358,0.90541667,7
2018-04-20,88000,1342000,9.643527437849816,61.9652369748336,1.1054167,8
2018-04-20,93500,1342000,9.746211676993724,61.96414312400681,1.0766667,9
2018-04-20,99000,1342000,9.84888933277268,61.96298301071997,1.01,10
2018-04-20,104500,1342000,9.951560018849955,61.96175664053426,0.8454167,11
2018-04-20,110000,1342000,10.054223349046335,61.96046401932794,0.8520834,12
2018-04-20,115500,1342000,10.156878937348818,61.95910515329606,0.8925,13
2018-04-20,99000,1347500,9.85143141029024,62.01123913436032,0.9141667,14
2018-04-20,104500,1347500,9.954243135444663,62.01001133557868,0.8454167,15
2018-04-21,99000,1325500,9.84130480426889,61.8181540769436,0.99083334,0
2018-04-21,104500,1331000,9.946215823184616,61.86521691470476,1.0104166,1
2018-04-21,110000,1331000,10.04859829242372,61.86392729619409,0.94,2
2018-04-21,115500,1331000,10.15097308316179,61.86257158655699,0.8666666,3
2018-04-21,93500,1336500,9.74381725071918,61.915875526948106,1.0858334,4
2018-04-21,104500,1336500,9.948884258163838,61.913491818206985,1.0104166,5
2018-04-21,110000,1336500,10.051406965665244,61.912200699791455,0.89916664,6
2018-04-21,115500,1336500,10.15392196305603,61.91084341347358,0.8666666,7
2018-04-21,88000,1342000,9.643527437849816,61.9652369748336,1.0720834,8
2018-04-21,93500,1342000,9.746211676993724,61.96414312400681,1.0429167,9
2018-04-21,99000,1342000,9.84888933277268,61.96298301071997,0.97875,10
2018-04-21,104500,1342000,9.951560018849955,61.96175664053426,0.81,11
2018-04-21,110000,1342000,10.054223349046335,61.96046401932794,0.8108333,12
2018-04-21,115500,1342000,10.156878937348818,61.95910515329606,0.85375,13
2018-04-21,99000,1347500,9.85143141029024,62.01123913436032,0.8808333,14
2018-04-21,104500,1347500,9.954243135444663,62.01001133557868,0.81,15
2018-04-22,99000,1325500,9.84130480426889,61.8181540769436,0.965,0
2018-04-22,104500,1331000,9.946215823184616,61.86521691470476,0.9845834,1
2018-04-22,110000,1331000,10.04859829242372,61.86392729619409,0.9170833,2
2018-04-22,115500,1331000,10.15097308316179,61.86257158655699,0.84041667,3
2018-04-22,93500,1336500,9.74381725071918,61.915875526948106,1.05625,4
2018-04-22,104500,1336500,9.948884258163838,61.913491818206985,0.9845834,5
2018-04-22,110000,1336500,10.051406965665244,61.912200699791455,0.87125,6
2018-04-22,115500,1336500,10.15392196305603,61.91084341347358,0.84041667,7
2018-04-22,88000,1342000,9.643527437849816,61.9652369748336,1.0495833,8
2018-04-22,93500,1342000,9.746211676993724,61.96414312400681,1.0204166,9
2018-04-22,99000,1342000,9.84888933277268,61.96298301071997,0.95208335,10
2018-04-22,104500,1342000,9.951560018849955,61.96175664053426,0.79041666,11
2018-04-22,110000,1342000,10.054223349046335,61.96046401932794,0.78999996,12
2018-04-22,115500,1342000,10.156878937348818,61.95910515329606,0.8245833,13
2018-04-22,99000,1347500,9.85143141029024,62.01123913436032,0.86083335,14
2018-04-22,104500,1347500,9.954243135444663,62.01001133557868,0.79041666,15
2018-04-23,99000,1325500,9.84130480426889,61.8181540769436,0.9570833,0
2018-04-23,104500,1331000,9.946215823184616,61.86521691470476,0.97583336,1
2018-04-23,110000,1331000,10.04859829242372,61.86392729619409,0.9079167,2
2018-04-23,115500,1331000,10.15097308316179,61.86257158655699,0.83,3
2018-04-23,93500,1336500,9.74381725071918,61.915875526948106,1.04625,4
2018-04-23,104500,1336500,9.948884258163838,61.913491818206985,0.97583336,5
2018-04-23,110000,1336500,10.051406965665244,61.912200699791455,0.86583334,6
2018-04-23,115500,1336500,10.15392196305603,61.91084341347358,0.83,7
2018-04-23,88000,1342000,9.643527437849816,61.9652369748336,1.0408334,8
2018-04-23,93500,1342000,9.746211676993724,61.96414312400681,1.0116667,9
2018-04-23,99000,1342000,9.84888933277268,61.96298301071997,0.9458334,10
2018-04-23,104500,1342000,9.951560018849955,61.96175664053426,0.78541666,11
2018-04-23,110000,1342000,10.054223349046335,61.96046401932794,0.7795833,12
2018-04-23,115500,1342000,10.156878937348818,61.95910515329606,0.81,13
2018-04-23,99000,1347500,9.85143141029024,62.01123913436032,0.8554167,14
2018-04-23,104500,1347500,9.954243135444663,62.01001133557868,0.78541666,15
2018-04-24,99000,1325500,9.84130480426889,61.8181540769436,0.9508333,0
2018-04-24,104500,1331000,9.946215823184616,61.86521691470476,0.9691667,1
2018-04-24,110000,1331000,10.04859829242372,61.86392729619409,0.90541667,2
2018-04-24,115500,1331000,10.15097308316179,61.86257158655699,0.8220833,3
2018-04-24,93500,1336500,9.74381725071918,61.915875526948106,1.0370833,4
2018-04-24,104500,1336500,9.948884258163838,61.913491818206985,0.9691667,5
2018-04-24,110000,1336500,10.051406965665244,61.912200699791455,0.86041665,6
2018-04-24,115500,1336500,10.15392196305603,61.91084341347358,0.8220833,7
2018-04-24,88000,1342000,9.643527437849816,61.9652369748336,1.0308334,8
2018-04-24,93500,1342000,9.746211676993724,61.96414312400681,1.0045834,9
2018-04-24,99000,1342000,9.84888933277268,61.96298301071997,0.94041663,10
2018-04-24,104500,1342000,9.951560018849955,61.96175664053426,0.78041667,11
2018-04-24,110000,1342000,10.054223349046335,61.96046401932794,0.7704167,12
2018-04-24,115500,1342000,10.156878937348818,61.95910515329606,0.7991667,13
2018-04-24,99000,1347500,9.85143141029024,62.01123913436032,0.85083336,14
2018-04-24,104500,1347500,9.954243135444663,62.01001133557868,0.78041667,15
2018-04-25,99000,1325500,9.84130480426889,61.8181540769436,0.93125004,0
2018-04-25,104500,1331000,9.946215823184616,61.86521691470476,0.95,1
2018-04-25,110000,1331000,10.04859829242372,61.86392729619409,0.8904166,2
2018-04-25,115500,1331000,10.15097308316179,61.86257158655699,0.80541664,3
2018-04-25,93500,1336500,9.74381725071918,61.915875526948106,1.0141667,4
2018-04-25,104500,1336500,9.948884258163838,61.913491818206985,0.95,5
2018-04-25,110000,1336500,10.051406965665244,61.912200699791455,0.845,6
2018-04-25,115500,1336500,10.15392196305603,61.91084341347358,0.80541664,7
2018-04-25,88000,1342000,9.643527437849816,61.9652369748336,1.0145833,8
2018-04-25,93500,1342000,9.746211676993724,61.96414312400681,0.98625,9
2018-04-25,99000,1342000,9.84888933277268,61.96298301071997,0.9254167,10
2018-04-25,104500,1342000,9.951560018849955,61.96175664053426,0.76624995,11
2018-04-25,110000,1342000,10.054223349046335,61.96046401932794,0.75458336,12
2018-04-25,115500,1342000,10.156878937348818,61.95910515329606,0.77833337,13
2018-04-25,99000,1347500,9.85143141029024,62.01123913436032,0.83625,14
2018-04-25,104500,1347500,9.954243135444663,62.01001133557868,0.76624995,15
2018-04-26,99000,1325500,9.84130480426889,61.8181540769436,0.91083336,0
2018-04-26,104500,1331000,9.946215823184616,61.86521691470476,0.93041664,1
2018-04-26,110000,1331000,10.04859829242372,61.86392729619409,0.875,2
2018-04-26,115500,1331000,10.15097308316179,61.86257158655699,0.78999996,3
2018-04-26,93500,1336500,9.74381725071918,61.915875526948106,0.9904167,4
2018-04-26,104500,1336500,9.948884258163838,61.913491818206985,0.93041664,5
2018-04-26,110000,1336500,10.051406965665244,61.912200699791455,0.83,6
2018-04-26,115500,1336500,10.15392196305603,61.91084341347358,0.78999996,7
2018-04-26,88000,1342000,9.643527437849816,61.9652369748336,0.99125004,8
2018-04-26,93500,1342000,9.746211676993724,61.96414312400681,0.97,9
2018-04-26,99000,1342000,9.84888933277268,61.96298301071997,0.91041666,10
2018-04-26,104500,1342000,9.951560018849955,61.96175664053426,0.75499994,11
2018-04-26,110000,1342000,10.054223349046335,61.96046401932794,0.7391667,12
2018-04-26,115500,1342000,10.156878937348818,61.95910515329606,0.7595833,13
2018-04-26,99000,1347500,9.85143141029024,62.01123913436032,0.825,14
2018-04-26,104500,1347500,9.954243135444663,62.01001133557868,0.75499994,15
2018-04-27,99000,1325500,9.84130480426889,61.8181540769436,0.88916665,0
2018-04-27,104500,1331000,9.946215823184616,61.86521691470476,0.90916663,1
2018-04-27,110000,1331000,10.04859829242372,61.86392729619409,0.8516667,2
2018-04-27,115500,1331000,10.15097308316179,61.86257158655699,0.7695833,3
2018-04-27,93500,1336500,9.74381725071918,61.915875526948106,0.96458334,4
2018-04-27,104500,1336500,9.948884258163838,61.913491818206985,0.90916663,5
2018-04-27,110000,1336500,10.051406965665244,61.912200699791455,0.80916667,6
2018-04-27,115500,1336500,10.15392196305603,61.91084341347358,0.7695833,7
2018-04-27,88000,1342000,9.643527437849816,61.9652369748336,0.9691667,8
2018-04-27,93500,1342000,9.746211676993724,61.96414312400681,0.9491666,9
2018-04-27,99000,1342000,9.84888933277268,61.96298301071997,0.88916665,10
2018-04-27,104500,1342000,9.951560018849955,61.96175664053426,0.73875,11
2018-04-27,110000,1342000,10.054223349046335,61.96046401932794,0.71875,12
2018-04-27,115500,1342000,10.156878937348818,61.95910515329606,0.7341667,13
2018-04-27,99000,1347500,9.85143141029024,62.01123913436032,0.8066667,14
2018-04-27,104500,1347500,9.954243135444663,62.01001133557868,0.73875,15
2018-04-28,99000,1325500,9.84130480426889,61.8181540769436,0.8675,0
2018-04-28,104500,1331000,9.946215823184616,61.86521691470476,0.8875,1
2018-04-28,110000,1331000,10.04859829242372,61.86392729619409,0.835,2
2018-04-28,115500,1331000,10.15097308316179,61.86257158655699,0.75,3
2018-04-28,93500,1336500,9.74381725071918,61.915875526948106,0.94,4
2018-04-28,104500,1336500,9.948884258163838,61.913491818206985,0.8875,5
2018-04-28,110000,1336500,10.051406965665244,61.912200699791455,0.7916667,6
2018-04-28,115500,1336500,10.15392196305603,61.91084341347358,0.75,7
2018-04-28,88000,1342000,9.643527437849816,61.9652369748336,0.95458335,8
2018-04-28,93500,1342000,9.746211676993724,61.96414312400681,0.93416667,9
2018-04-28,99000,1342000,9.84888933277268,61.96298301071997,0.87625,10
2018-04-28,104500,1342000,9.951560018849955,61.96175664053426,0.72541666,11
2018-04-28,110000,1342000,10.054223349046335,61.96046401932794,0.70208335,12
2018-04-28,115500,1342000,10.156878937348818,61.95910515329606,0.71333337,13
2018-04-28,99000,1347500,9.85143141029024,62.01123913436032,0.795,14
2018-04-28,104500,1347500,9.954243135444663,62.01001133557868,0.72541666,15
2018-04-29,99000,1325500,9.84130480426889,61.8181540769436,0.8529167,0
2018-04-29,104500,1331000,9.946215823184616,61.86521691470476,0.8775,1
2018-04-29,110000,1331000,10.04859829242372,61.86392729619409,0.83,2
2018-04-29,115500,1331000,10.15097308316179,61.86257158655699,0.74458337,3
2018-04-29,93500,1336500,9.74381725071918,61.915875526948106,0.9258334,4
2018-04-29,104500,1336500,9.948884258163838,61.913491818206985,0.8775,5
2018-04-29,110000,1336500,10.051406965665244,61.912200699791455,0.7870833,6
2018-04-29,115500,1336500,10.15392196305603,61.91084341347358,0.74458337,7
2018-04-29,88000,1342000,9.643527437849816,61.9652369748336,0.9491666,8
2018-04-29,93500,1342000,9.746211676993724,61.96414312400681,0.93,9
2018-04-29,99000,1342000,9.84888933277268,61.96298301071997,0.8770833,10
2018-04-29,104500,1342000,9.951560018849955,61.96175664053426,0.73,11
2018-04-29,110000,1342000,10.054223349046335,61.96046401932794,0.70125,12
2018-04-29,115500,1342000,10.156878937348818,61.95910515329606,0.71,13
2018-04-29,99000,1347500,9.85143141029024,62.01123913436032,0.79791665,14
2018-04-29,104500,1347500,9.954243135444663,62.01001133557868,0.73,15
2018-04-30,99000,1325500,9.84130480426889,61.8181540769436,0.83916664,0
2018-04-30,104500,1331000,9.946215823184616,61.86521691470476,0.86875004,1
2018-04-30,110000,1331000,10.04859829242372,61.86392729619409,0.8233333,2
2018-04-30,115500,1331000,10.15097308316179,61.86257158655699,0.73541665,3
2018-04-30,93500,1336500,9.74381725071918,61.915875526948106,0.9116667,4
2018-04-30,104500,1336500,9.948884258163838,61.913491818206985,0.86875004,5
2018-04-30,110000,1336500,10.051406965665244,61.912200699791455,0.7795833,6
