time,x,y,statkraft_sde,unit
2017-11-14,104500,1347500,0.005318576667618041,15
2017-11-15,99000,1325500,0.6366291914802789,0
2017-11-15,104500,1331000,0.15613252729516877,1
2017-11-15,110000,1331000,0.11283656606150592,2
2017-11-15,115500,1331000,0.08456813050266636,3
2017-11-15,93500,1336500,0.5900774308442163,4
2017-11-15,104500,1336500,0.12143100419823079,5
2017-11-15,110000,1336500,0.08352724995786591,6
2017-11-15,115500,1336500,0.04812500118358906,7
2017-11-15,88000,1342000,0.5954210607008108,8
2017-11-15,93500,1342000,0.47373643602033955,9
2017-11-15,99000,1342000,0.2655929319860114,10
2017-11-15,104500,1342000,0.08659730688827628,11
2017-11-15,110000,1342000,0.023605673305879694,12
2017-11-15,115500,1342000,0.013231449527381343,13
2017-11-15,99000,1347500,0.014020739379724756,14
2017-11-15,104500,1347500,0.009337035388870676,15
2017-11-16,99000,1325500,0.6608713680474245,0
2017-11-16,104500,1331000,0.17060839111155895,1
2017-11-16,110000,1331000,0.12210388868167514,2
2017-11-16,115500,1331000,0.08624467306862474,3
2017-11-16,93500,1336500,0.6141641487152478,4
2017-11-16,104500,1336500,0.12944709826381662,5
2017-11-16,110000,1336500,0.08830765409334061,6
2017-11-16,115500,1336500,0.047626398112417555,7
2017-11-16,88000,1342000,0.6226574771980096,8
2017-11-16,93500,1342000,0.4896990553866082,9
2017-11-16,99000,1342000,0.2760785852935465,10
2017-11-16,104500,1342000,0.09073251997432319,11
2017-11-16,110000,1342000,0.023213037949344185,12
2017-11-16,115500,1342000,0.010397406739488378,13
2017-11-16,99000,1347500,0.018867322776911513,14
2017-11-16,104500,1347500,0.01054596406888313,15
2017-11-17,99000,1325500,0.66141223898747,0
2017-11-17,104500,1331000,0.1879444973612921,1
2017-11-17,110000,1331000,0.12874260112588776,2
2017-11-17,115500,1331000,0.08909487327302922,3
2017-11-17,93500,1336500,0.6219484437817369,4
2017-11-17,104500,1336500,0.1435943518907859,5
2017-11-17,110000,1336500,0.09002676678243537,6
2017-11-17,115500,1336500,0.04173145313286923,7
2017-11-17,88000,1342000,0.6329860494901942,8
2017-11-17,93500,1342000,0.49657401770421233,9
2017-11-17,99000,1342000,0.28248307188849947,10
2017-11-17,104500,1342000,0.09790915869989955,11
2017-11-17,110000,1342000,0.015788926813196963,12
2017-11-17,115500,1342000,0.0,13
2017-11-17,99000,1347500,0.022631653437438268,14
2017-11-17,104500,1347500,0.010413390974947005,15
2017-11-18,99000,1325500,0.7947766459818514,0
2017-11-18,104500,1331000,0.22871147911628192,1
2017-11-18,110000,1331000,0.1573064370808272,2
2017-11-18,115500,1331000,0.11246835017026344,3
2017-11-18,93500,1336500,0.7196511674697835,4
2017-11-18,104500,1336500,0.1846355715551433,5
2017-11-18,110000,1336500,0.1145726970148892,6
2017-11-18,115500,1336500,0.05945165921551275,7
2017-11-18,88000,1342000,0.7193592696878319,8
2017-11-18,93500,1342000,0.5727082563406358,9
2017-11-18,99000,1342000,0.331319562117721,10
2017-11-18,104500,1342000,0.12828043533372976,11
2017-11-18,110000,1342000,0.02274344834207176,12
2017-11-18,115500,1342000,0.01147587915247554,13
2017-11-18,99000,1347500,0.036248622364170535,14
2017-11-18,104500,1347500,0.018121336164639075,15
2017-11-19,99000,1325500,1.034062550153372,0
2017-11-19,104500,1331000,0.29173098440608974,1
2017-11-19,110000,1331000,0.19295370329296496,2
2017-11-19,115500,1331000,0.12955560474289507,3
2017-11-19,93500,1336500,0.9104802423784255,4
2017-11-19,104500,1336500,0.24882156037454492,5
2017-11-19,110000,1336500,0.1329751195254604,6
2017-11-19,115500,1336500,0.0703372140017346,7
2017-11-19,88000,1342000,0.869106166153818,8
2017-11-19,93500,1342000,0.6991837408789375,9
2017-11-19,99000,1342000,0.41270834461381745,10
2017-11-19,104500,1342000,0.16056932706329965,11
2017-11-19,110000,1342000,0.022829254869532658,12
2017-11-19,115500,1342000,0.0209307633021166,13
2017-11-19,99000,1347500,0.03896286937801573,14
2017-11-19,104500,1347500,0.023926422866629885,15
2017-11-20,99000,1325500,1.4522408536963543,0
2017-11-20,104500,1331000,0.41356235866384294,1
2017-11-20,110000,1331000,0.25775414578724104,2
2017-11-20,115500,1331000,0.17397998419902105,3
2017-11-20,93500,1336500,1.2334005324307755,4
2017-11-20,104500,1336500,0.3673371001761831,5
2017-11-20,110000,1336500,0.17810922674219085,6
2017-11-20,115500,1336500,0.10105101727333102,7
2017-11-20,88000,1342000,1.1321420653171939,8
2017-11-20,93500,1342000,0.9346671162309068,9
2017-11-20,99000,1342000,0.5582902785558086,10
2017-11-20,104500,1342000,0.22512906366482394,11
2017-11-20,110000,1342000,0.042060828521662,12
2017-11-20,115500,1342000,0.048504233355092845,13
2017-11-20,99000,1347500,0.06316608621543561,14
2017-11-20,104500,1347500,0.04364674545130221,15
2017-11-21,99000,1325500,1.19475243188624,0
2017-11-21,104500,1331000,0.36296893423851073,1
2017-11-21,110000,1331000,0.24351833511777174,2
2017-11-21,115500,1331000,0.17063162356536718,3
2017-11-21,93500,1336500,1.014645800327753,4
2017-11-21,104500,1336500,0.3076009851603295,5
2017-11-21,110000,1336500,0.17250810661516458,6
2017-11-21,115500,1336500,0.09797515252447278,7
2017-11-21,88000,1342000,0.9454822289602093,8
2017-11-21,93500,1342000,0.7752332494927046,9
2017-11-21,99000,1342000,0.4678028633371176,10
2017-11-21,104500,1342000,0.19092251855630082,11
2017-11-21,110000,1342000,0.030025269609507053,12
2017-11-21,115500,1342000,0.04003672817955084,13
2017-11-21,99000,1347500,0.038290832939853636,14
2017-11-21,104500,1347500,0.031048236174589412,15
2017-11-22,99000,1325500,0.9178377064756608,0
2017-11-22,104500,1331000,0.31506500719712793,1
2017-11-22,110000,1331000,0.2367910181473901,2
2017-11-22,115500,1331000,0.18137086391639068,3
2017-11-22,93500,1336500,0.7964677458218681,4
2017-11-22,104500,1336500,0.2617889790075323,5
2017-11-22,110000,1336500,0.1826052916227797,6
2017-11-22,115500,1336500,0.10590596495828482,7
2017-11-22,88000,1342000,0.7700778000724863,8
2017-11-22,93500,1342000,0.6200715794093586,9
2017-11-22,99000,1342000,0.39146927872655296,10
2017-11-22,104500,1342000,0.1839275273809686,11
2017-11-22,110000,1342000,0.04088131691740943,12
2017-11-22,115500,1342000,0.04413998998499579,13
2017-11-22,99000,1347500,0.04255866705661457,14
2017-11-22,104500,1347500,0.03784905890549668,15
2017-11-23,99000,1325500,1.414191144197103,0
2017-11-23,104500,1331000,0.5467973578453291,1
2017-11-23,110000,1331000,0.3834385407838217,2
2017-11-23,115500,1331000,0.30129893160321575,3
2017-11-23,93500,1336500,1.2725728413693447,4
2017-11-23,104500,1336500,0.5116086572815709,5
2017-11-23,110000,1336500,0.3332932324426019,6
2017-11-23,115500,1336500,0.22632204737965145,7
2017-11-23,88000,1342000,1.2111961256525527,8
2017-11-23,93500,1342000,1.0332515267287679,9
2017-11-23,99000,1342000,0.7164696226841406,10
2017-11-23,104500,1342000,0.4041316054163624,11
2017-11-23,110000,1342000,0.19078591663816982,12
2017-11-23,115500,1342000,0.17426420456865446,13
2017-11-23,99000,1347500,0.27131645057365883,14
2017-11-23,104500,1347500,0.23322334840140577,15
2017-11-24,99000,1325500,1.3168043746775613,0
2017-11-24,104500,1331000,0.4867050066468015,1
2017-11-24,110000,1331000,0.2952657620344118,2
2017-11-24,115500,1331000,0.22869351272652874,3
2017-11-24,93500,1336500,1.19100411472288,4
2017-11-24,104500,1336500,0.4584700382430726,5
2017-11-24,110000,1336500,0.2550511081745977,6
2017-11-24,115500,1336500,0.1556245259584226,7
2017-11-24,88000,1342000,1.071415254445585,8
2017-11-24,93500,1342000,0.943170827606889,9
2017-11-24,99000,1342000,0.647794514947504,10
2017-11-24,104500,1342000,0.3326063778987124,11
2017-11-24,110000,1342000,0.1126581788464366,12
2017-11-24,115500,1342000,0.11282607029665333,13
2017-11-24,99000,1347500,0.1806320893420878,14
2017-11-24,104500,1347500,0.16163407202548002,15
2017-11-25,99000,1325500,1.163480472128131,0
2017-11-25,104500,1331000,0.4130428456081776,1
2017-11-25,110000,1331000,0.2358170412951321,2
2017-11-25,115500,1331000,0.1846529709320857,3
2017-11-25,93500,1336500,1.0587935496944605,4
2017-11-25,104500,1336500,0.39194917482487296,5
2017-11-25,110000,1336500,0.21432905816036335,6
2017-11-25,115500,1336500,0.12320138474961134,7
2017-11-25,88000,1342000,0.9394700572207917,8
2017-11-25,93500,1342000,0.8332949152503974,9
2017-11-25,99000,1342000,0.5655439874585568,10
2017-11-25,104500,1342000,0.27862926981386454,11
2017-11-25,110000,1342000,0.07646005644524877,12
2017-11-25,115500,1342000,0.08905442455779608,13
2017-11-25,99000,1347500,0.11611454958568992,14
2017-11-25,104500,1347500,0.11448855612720399,15
2017-11-26,99000,1325500,1.2675936493484259,0
2017-11-26,104500,1331000,0.44851755083944134,1
2017-11-26,110000,1331000,0.25891688331874213,2
2017-11-26,115500,1331000,0.2067417697558973,3
2017-11-26,93500,1336500,1.1557616111862197,4
2017-11-26,104500,1336500,0.4280576566090064,5
2017-11-26,110000,1336500,0.2366944637873623,6
2017-11-26,115500,1336500,0.14680874908053593,7
2017-11-26,88000,1342000,1.009830195676554,8
2017-11-26,93500,1342000,0.8990906843739613,9
2017-11-26,99000,1342000,0.6105385589622504,10
2017-11-26,104500,1342000,0.30880373192121896,11
2017-11-26,110000,1342000,0.08974726850357655,12
2017-11-26,115500,1342000,0.1067567711850265,13
2017-11-26,99000,1347500,0.11537217908598875,14
2017-11-26,104500,1347500,0.12214793428363518,15
2017-11-27,99000,1325500,1.0608204449855776,0
2017-11-27,104500,1331000,0.3820411047356612,1
2017-11-27,110000,1331000,0.22483499528764422,2
2017-11-27,115500,1331000,0.19215474301878951,3
2017-11-27,93500,1336500,0.9920787781420541,4
2017-11-27,104500,1336500,0.3677618546543535,5
2017-11-27,110000,1336500,0.22066418221738907,6
2017-11-27,115500,1336500,0.14134822052090637,7
2017-11-27,88000,1342000,0.8652445683574012,8
2017-11-27,93500,1342000,0.7784123882404994,9
2017-11-27,99000,1342000,0.5411148971856501,10
2017-11-27,104500,1342000,0.2854370112159373,11
2017-11-27,110000,1342000,0.08203655698851794,12
2017-11-27,115500,1342000,0.09971062378241778,13
2017-11-27,99000,1347500,0.09255417390329262,14
2017-11-27,104500,1347500,0.10890714252786338,15
2017-11-28,99000,1325500,1.16842838733808,0
2017-11-28,104500,1331000,0.39541907566543283,1
2017-11-28,110000,1331000,0.22823485956385875,2
2017-11-28,115500,1331000,0.1976005139276057,3
2017-11-28,93500,1336500,1.0902147126894097,4
2017-11-28,104500,1336500,0.39219860610477464,5
2017-11-28,110000,1336500,0.22726817796171062,6
2017-11-28,115500,1336500,0.15515432200629822,7
2017-11-28,88000,1342000,0.9382964296311568,8
2017-11-28,93500,1342000,0.8418826655366726,9
2017-11-28,99000,1342000,0.5791372674592598,10
2017-11-28,104500,1342000,0.3045233907236419,11
2017-11-28,110000,1342000,0.08822447153610143,12
2017-11-28,115500,1342000,0.11478920202077848,13
2017-11-28,99000,1347500,0.09676054275178209,14
2017-11-28,104500,1347500,0.11752672357879153,15
2017-11-29,99000,1325500,1.1569856673128802,0
2017-11-29,104500,1331000,0.3783825755490371,1
2017-11-29,110000,1331000,0.21956712325168265,2
2017-11-29,115500,1331000,0.19828331728912657,3
2017-11-29,93500,1336500,1.082437129064941,4
2017-11-29,104500,1336500,0.38566521550799276,5
2017-11-29,110000,1336500,0.22096221471059854,6
2017-11-29,115500,1336500,0.15861990895252495,7
2017-11-29,88000,1342000,0.9332157110622037,8
2017-11-29,93500,1342000,0.8357814631835503,9
2017-11-29,99000,1342000,0.5801416760365197,10
2017-11-29,104500,1342000,0.30608181771389825,11
2017-11-29,110000,1342000,0.08164638544026073,12
2017-11-29,115500,1342000,0.12544202189865367,13
2017-11-29,99000,1347500,0.09059902921596642,14
2017-11-29,104500,1347500,0.11823052325693617,15
2017-11-30,99000,1325500,1.1767860999534059,0
2017-11-30,104500,1331000,0.3790098844623043,1
2017-11-30,110000,1331000,0.21322081178179225,2
2017-11-30,115500,1331000,0.20723921052897115,3
2017-11-30,93500,1336500,1.091707824660199,4
2017-11-30,104500,1336500,0.3936129490835193,5
2017-11-30,110000,1336500,0.2285108076114049,6
2017-11-30,115500,1336500,0.16720865025031173,7
2017-11-30,88000,1342000,0.9447055747571076,8
2017-11-30,93500,1342000,0.8444725924218691,9
2017-11-30,99000,1342000,0.5883951435307858,10
2017-11-30,104500,1342000,0.303272427954338,11
2017-11-30,110000,1342000,0.0801153522270995,12
2017-11-30,115500,1342000,0.13014903158252694,13
2017-11-30,99000,1347500,0.08312708366336197,14
2017-11-30,104500,1347500,0.12849400324895613,15
2017-12-01,99000,1325500,1.2330243964128405,0
2017-12-01,104500,1331000,0.4086151148300081,1
2017-12-01,110000,1331000,0.24482873931767918,2
2017-12-01,115500,1331000,0.23499564401915723,3
2017-12-01,93500,1336500,1.1495364497997593,4
2017-12-01,104500,1336500,0.4286199282881336,5
2017-12-01,110000,1336500,0.2621234001082374,6
2017-12-01,115500,1336500,0.20100958353877876,7
2017-12-01,88000,1342000,0.999870589184021,8
2017-12-01,93500,1342000,0.9015618094889223,9
2017-12-01,99000,1342000,0.6374504525885445,10
2017-12-01,104500,1342000,0.34301468996906725,11
2017-12-01,110000,1342000,0.11079667133410581,12
2017-12-01,115500,1342000,0.16859947997539132,13
2017-12-01,99000,1347500,0.11991092450243765,14
2017-12-01,104500,1347500,0.16384801727570605,15
2017-12-02,99000,1325500,1.215006549217469,0
2017-12-02,104500,1331000,0.41245483687477985,1
2017-12-02,110000,1331000,0.25830933768339964,2
2017-12-02,115500,1331000,0.2535762940482495,3
2017-12-02,93500,1336500,1.143109132686856,4
2017-12-02,104500,1336500,0.44019662364191975,5
2017-12-02,110000,1336500,0.27592412604254585,6
2017-12-02,115500,1336500,0.21153519294519196,7
2017-12-02,88000,1342000,1.0031652046264665,8
2017-12-02,93500,1342000,0.9011444286674362,9
2017-12-02,99000,1342000,0.6484662884694599,10
2017-12-02,104500,1342000,0.361441839574076,11
2017-12-02,110000,1342000,0.12141306462253734,12
2017-12-02,115500,1342000,0.18182578570859867,13
2017-12-02,99000,1347500,0.1325780590192983,14
2017-12-02,104500,1347500,0.18196835753120813,15
2017-12-03,99000,1325500,1.2222707121950112,0
2017-12-03,104500,1331000,0.4226725730690452,1
2017-12-03,110000,1331000,0.2584300914817072,2
2017-12-03,115500,1331000,0.25048710748551406,3
2017-12-03,93500,1336500,1.1381506764879419,4
2017-12-03,104500,1336500,0.4432036736803477,5
2017-12-03,110000,1336500,0.2706122895849619,6
2017-12-03,115500,1336500,0.20364323766234985,7
2017-12-03,88000,1342000,0.9912052509529468,8
2017-12-03,93500,1342000,0.898604458207086,9
2017-12-03,99000,1342000,0.6518567264178948,10
2017-12-03,104500,1342000,0.36039608954317975,11
2017-12-03,110000,1342000,0.10650210627185902,12
2017-12-03,115500,1342000,0.1666974273438194,13
2017-12-03,99000,1347500,0.12288678137571507,14
2017-12-03,104500,1347500,0.16676490295377652,15
2017-12-04,99000,1325500,1.2565767775871979,0
2017-12-04,104500,1331000,0.4233874308310614,1
2017-12-04,110000,1331000,0.2558731385333361,2
2017-12-04,115500,1331000,0.24571317930282643,3
2017-12-04,93500,1336500,1.1572796018309024,4
2017-12-04,104500,1336500,0.44624151354169334,5
2017-12-04,110000,1336500,0.2661005062384166,6
2017-12-04,115500,1336500,0.20224819396606822,7
2017-12-04,88000,1342000,0.9987599007060046,8
2017-12-04,93500,1342000,0.9108302936963035,9
2017-12-04,99000,1342000,0.658976020142782,10
2017-12-04,104500,1342000,0.35929939199441074,11
2017-12-04,110000,1342000,0.09498600320395284,12
2017-12-04,115500,1342000,0.15600705955426158,13
2017-12-04,99000,1347500,0.10960873935067549,14
2017-12-04,104500,1347500,0.1557991796258024,15
2017-12-05,99000,1325500,1.3244150480744201,0
2017-12-05,104500,1331000,0.4490460508969839,1
2017-12-05,110000,1331000,0.2812075743945664,2
2017-12-05,115500,1331000,0.28217629212055256,3
2017-12-05,93500,1336500,1.1941485652690622,4
2017-12-05,104500,1336500,0.4679714523618292,5
2017-12-05,110000,1336500,0.28824064032019503,6
2017-12-05,115500,1336500,0.23125938990602582,7
2017-12-05,88000,1342000,1.0332492156235575,8
2017-12-05,93500,1342000,0.9358434395240808,9
2017-12-05,99000,1342000,0.6881042583022718,10
2017-12-05,104500,1342000,0.38775645232250006,11
2017-12-05,110000,1342000,0.1142936379878114,12
2017-12-05,115500,1342000,0.18530429489615158,13
2017-12-05,99000,1347500,0.12172986525334727,14
2017-12-05,104500,1347500,0.1756534290426532,15
2017-12-06,99000,1325500,1.1217320115820086,0
2017-12-06,104500,1331000,0.38227664304473014,1
2017-12-06,110000,1331000,0.24891286033193138,2
2017-12-06,115500,1331000,0.2680364034107551,3
2017-12-06,93500,1336500,1.0346785503830511,4
2017-12-06,104500,1336500,0.4063949568798337,5
2017-12-06,110000,1336500,0.2695719259353917,6
2017-12-06,115500,1336500,0.22940179058247284,7
2017-12-06,88000,1342000,0.9092514928123936,8
2017-12-06,93500,1342000,0.8267424222136921,9
2017-12-06,99000,1342000,0.6245939925083188,10
2017-12-06,104500,1342000,0.36368964229824174,11
2017-12-06,110000,1342000,0.10859718820951421,12
2017-12-06,115500,1342000,0.18292551166867901,13
2017-12-06,99000,1347500,0.10934877825004703,14
2017-12-06,104500,1347500,0.16990561603399865,15
2017-12-07,99000,1325500,1.0323888123582605,0
2017-12-07,104500,1331000,0.3580890370433094,1
2017-12-07,110000,1331000,0.24816893365326204,2
2017-12-07,115500,1331000,0.2791341050285144,3
2017-12-07,93500,1336500,0.9634587802475765,4
2017-12-07,104500,1336500,0.3853523894438751,5
2017-12-07,110000,1336500,0.28205205199104616,6
2017-12-07,115500,1336500,0.24791493015117477,7
2017-12-07,88000,1342000,0.8691507074872091,8
2017-12-07,93500,1342000,0.7837013824632706,9
2017-12-07,99000,1342000,0.601173498805038,10
2017-12-07,104500,1342000,0.3702730598690336,11
2017-12-07,110000,1342000,0.12470975228759887,12
2017-12-07,115500,1342000,0.19604416741546252,13
2017-12-07,99000,1347500,0.12428860450260645,14
2017-12-07,104500,1347500,0.18033851857401031,15
2017-12-08,99000,1325500,1.2180012739527473,0
2017-12-08,104500,1331000,0.39077776620937965,1
2017-12-08,110000,1331000,0.23182089033435113,2
2017-12-08,115500,1331000,0.23262574038856357,3
2017-12-08,93500,1336500,1.118355649770923,4
2017-12-08,104500,1336500,0.42286627272243543,5
2017-12-08,110000,1336500,0.26005313778063444,6
2017-12-08,115500,1336500,0.19932492549848108,7
2017-12-08,88000,1342000,0.9861853766333188,8
2017-12-08,93500,1342000,0.8901279694388275,9
2017-12-08,99000,1342000,0.6536878879066403,10
2017-12-08,104500,1342000,0.3779876673864723,11
2017-12-08,110000,1342000,0.09349327449529804,12
2017-12-08,115500,1342000,0.16249628777865813,13
2017-12-08,99000,1347500,0.11700273491025623,14
2017-12-08,104500,1347500,0.15950794486325992,15
2017-12-09,99000,1325500,1.1148349368093322,0
2017-12-09,104500,1331000,0.3624708125922347,1
2017-12-09,110000,1331000,0.20803628272117425,2
2017-12-09,115500,1331000,0.21177967103439532,3
2017-12-09,93500,1336500,1.0283593428693103,4
2017-12-09,104500,1336500,0.38058591989240637,5
2017-12-09,110000,1336500,0.24013443017279645,6
2017-12-09,115500,1336500,0.18094863227422817,7
2017-12-09,88000,1342000,0.9145712611660504,8
2017-12-09,93500,1342000,0.8226543439128748,9
2017-12-09,99000,1342000,0.6157594048758128,10
2017-12-09,104500,1342000,0.35602195448685525,11
2017-12-09,110000,1342000,0.08315079994833648,12
2017-12-09,115500,1342000,0.14285001174463186,13
2017-12-09,99000,1347500,0.10406844945493722,14
2017-12-09,104500,1347500,0.14882189399695595,15
2017-12-10,99000,1325500,1.2854481457557627,0
2017-12-10,104500,1331000,0.40032532888050903,1
2017-12-10,110000,1331000,0.2227605644976541,2
2017-12-10,115500,1331000,0.2106281919038491,3
2017-12-10,93500,1336500,1.1690606595325697,4
2017-12-10,104500,1336500,0.42966629373929593,5
2017-12-10,110000,1336500,0.24699059707987006,6
2017-12-10,115500,1336500,0.17456545875673543,7
2017-12-10,88000,1342000,1.0473484107629285,8
2017-12-10,93500,1342000,0.9280445510984159,9
2017-12-10,99000,1342000,0.6730254491329615,10
2017-12-10,104500,1342000,0.38103644742844783,11
2017-12-10,110000,1342000,0.08198170914526084,12
2017-12-10,115500,1342000,0.14794008565576952,13
2017-12-10,99000,1347500,0.12297277160157884,14
2017-12-10,104500,1347500,0.1646348049289747,15
2017-12-11,99000,1325500,1.4692834656594151,0
2017-12-11,104500,1331000,0.44627477458165343,1
2017-12-11,110000,1331000,0.2345413805756788,2
2017-12-11,115500,1331000,0.20179114985855354,3
2017-12-11,93500,1336500,1.321197450800337,4
2017-12-11,104500,1336500,0.47536244486891305,5
2017-12-11,110000,1336500,0.2496996607561214,6
2017-12-11,115500,1336500,0.16062298183903062,7
2017-12-11,88000,1342000,1.1783728462228569,8
2017-12-11,93500,1342000,1.0394684390545,9
2017-12-11,99000,1342000,0.7342135689202243,10
2017-12-11,104500,1342000,0.3990147259016461,11
2017-12-11,110000,1342000,0.07024191413962438,12
2017-12-11,115500,1342000,0.14152954828516365,13
2017-12-11,99000,1347500,0.13095998550798124,14
2017-12-11,104500,1347500,0.16739102366124647,15
2017-12-12,99000,1325500,1.504505400308134,0
2017-12-12,104500,1331000,0.4599938489891358,1
2017-12-12,110000,1331000,0.24187850665278848,2
2017-12-12,115500,1331000,0.20466605629837234,3
2017-12-12,93500,1336500,1.3504260981607659,4
2017-12-12,104500,1336500,0.48387057098779496,5
2017-12-12,110000,1336500,0.24863294816118606,6
2017-12-12,115500,1336500,0.1631792760547396,7
2017-12-12,88000,1342000,1.2041037837607624,8
2017-12-12,93500,1342000,1.062770838751215,9
2017-12-12,99000,1342000,0.7506281097712189,10
2017-12-12,104500,1342000,0.40730672177594524,11
2017-12-12,110000,1342000,0.06602761891902474,12
2017-12-12,115500,1342000,0.137249765009597,13
2017-12-12,99000,1347500,0.13023701676312,14
2017-12-12,104500,1347500,0.16781588791854538,15
2017-12-13,99000,1325500,1.2834497446595197,0
2017-12-13,104500,1331000,0.40545211984847324,1
2017-12-13,110000,1331000,0.21840236931838844,2
2017-12-13,115500,1331000,0.19405606103845405,3
2017-12-13,93500,1336500,1.172325030733216,4
2017-12-13,104500,1336500,0.4263661962841706,5
2017-12-13,110000,1336500,0.23323279710528014,6
2017-12-13,115500,1336500,0.14813818311043317,7
2017-12-13,88000,1342000,1.0563697699277774,8
2017-12-13,93500,1342000,0.9377534422542039,9
2017-12-13,99000,1342000,0.6787827763064419,10
2017-12-13,104500,1342000,0.3731002022660169,11
2017-12-13,110000,1342000,0.045601686760672604,12
2017-12-13,115500,1342000,0.11723371558863212,13
2017-12-13,99000,1347500,0.10489201996129885,14
2017-12-13,104500,1347500,0.14678995070316805,15
2017-12-14,99000,1325500,1.2262378083639485,0
2017-12-14,104500,1331000,0.3906202498490692,1
2017-12-14,110000,1331000,0.20390199093572456,2
2017-12-14,115500,1331000,0.17608806514849085,3
2017-12-14,93500,1336500,1.1271844125815025,4
2017-12-14,104500,1336500,0.4093863644542996,5
2017-12-14,110000,1336500,0.2218216412879775,6
2017-12-14,115500,1336500,0.12799885693466198,7
2017-12-14,88000,1342000,1.0252451032495664,8
2017-12-14,93500,1342000,0.9098101558651299,9
2017-12-14,99000,1342000,0.6569531166252205,10
2017-12-14,104500,1342000,0.3606740642178451,11
2017-12-14,110000,1342000,0.02862216491875605,12
2017-12-14,115500,1342000,0.09651596736327074,13
2017-12-14,99000,1347500,0.09684336739056248,14
2017-12-14,104500,1347500,0.13287172591120452,15
2017-12-15,99000,1325500,1.3717441504918586,0
2017-12-15,104500,1331000,0.4252848982825979,1
2017-12-15,110000,1331000,0.2178802859472115,2
2017-12-15,115500,1331000,0.1789136261502327,3
2017-12-15,93500,1336500,1.2381106852292256,4
2017-12-15,104500,1336500,0.44514732962790154,5
2017-12-15,110000,1336500,0.22167981868032713,6
2017-12-15,115500,1336500,0.11495996208644194,7
2017-12-15,88000,1342000,1.120449188784391,8
2017-12-15,93500,1342000,0.9920728719720181,9
2017-12-15,99000,1342000,0.7037612899852435,10
2017-12-15,104500,1342000,0.37210375334158047,11
2017-12-15,110000,1342000,0.01502944834844021,12
2017-12-15,115500,1342000,0.08479465369629852,13
2017-12-15,99000,1347500,0.10144996964404702,14
2017-12-15,104500,1347500,0.1317968760645722,15
2017-12-16,99000,1325500,1.324942977411678,0
2017-12-16,104500,1331000,0.41319711243984003,1
2017-12-16,110000,1331000,0.2124461303815844,2
2017-12-16,115500,1331000,0.1761285492279571,3
2017-12-16,93500,1336500,1.1972369976314432,4
2017-12-16,104500,1336500,0.43270691780634163,5
2017-12-16,110000,1336500,0.20850899404231343,6
2017-12-16,115500,1336500,0.09980430364577843,7
2017-12-16,88000,1342000,1.0855705669604907,8
2017-12-16,93500,1342000,0.9613567578548882,9
2017-12-16,99000,1342000,0.6877676123634694,10
2017-12-16,104500,1342000,0.3640804425736603,11
2017-12-16,110000,1342000,5.192069883667603e-05,12
2017-12-16,115500,1342000,0.06213186683039214,13
2017-12-16,99000,1347500,0.0876899800931725,14
2017-12-16,104500,1347500,0.11184282562241601,15
2017-12-17,99000,1325500,1.3288208926237441,0
2017-12-17,104500,1331000,0.42650827492840393,1
2017-12-17,110000,1331000,0.22585357084507546,2
2017-12-17,115500,1331000,0.18282276380503165,3
2017-12-17,93500,1336500,1.193600565572195,4
2017-12-17,104500,1336500,0.43888550832385387,5
2017-12-17,110000,1336500,0.2055659874029716,6
2017-12-17,115500,1336500,0.08990815523611517,7
2017-12-17,88000,1342000,1.0815217258996126,8
2017-12-17,93500,1342000,0.9574728077845014,9
2017-12-17,99000,1342000,0.6801164230281248,10
2017-12-17,104500,1342000,0.36027567139606825,11
2017-12-17,110000,1342000,0.0,12
2017-12-17,115500,1342000,0.049259841974587,13
2017-12-17,99000,1347500,0.07716465644904581,14
2017-12-17,104500,1347500,0.10019175070970819,15
2017-12-18,99000,1325500,1.4843516069835392,0
2017-12-18,104500,1331000,0.47479124502346154,1
2017-12-18,110000,1331000,0.24831617453598526,2
2017-12-18,115500,1331000,0.195907962372382,3
2017-12-18,93500,1336500,1.3156128155073954,4
2017-12-18,104500,1336500,0.485222726777134,5
2017-12-18,110000,1336500,0.21679663927792073,6
2017-12-18,115500,1336500,0.08857308133035685,7
2017-12-18,88000,1342000,1.1791102818848203,8
2017-12-18,93500,1342000,1.0431834955218289,9
2017-12-18,99000,1342000,0.7312373403730181,10
2017-12-18,104500,1342000,0.37277829845364097,11
2017-12-18,110000,1342000,0.00460510917092451,12
2017-12-18,115500,1342000,0.049091654536959003,13
2017-12-18,99000,1347500,0.07918422333485306,14
2017-12-18,104500,1347500,0.09934609454845353,15
2017-12-19,99000,1325500,1.3108172365241513,0
2017-12-19,104500,1331000,0.433800880539357,1
2017-12-19,110000,1331000,0.22616150833681498,2
2017-12-19,115500,1331000,0.17582426295982836,3
2017-12-19,93500,1336500,1.1733395621648206,4
2017-12-19,104500,1336500,0.4383195534351937,5
2017-12-19,110000,1336500,0.19442526995619508,6
2017-12-19,115500,1336500,0.06679823162752868,7
2017-12-19,88000,1342000,1.0652731136184233,8
2017-12-19,93500,1342000,0.9404565961665671,9
2017-12-19,99000,1342000,0.6709375517701177,10
2017-12-19,104500,1342000,0.3433956401328906,11
2017-12-19,110000,1342000,0.001835194779461184,12
2017-12-19,115500,1342000,0.018635680485332484,13
2017-12-19,99000,1347500,0.0562582013433591,14
2017-12-19,104500,1347500,0.0747728324810016,15
